proyecto_id;organizacion_id;persona_id;financiadora;ejecutora;evaluadora;adoptante;beneficiaria;adquiriente;porcentaje_financiamiento
1382;5391;;Y;N;Y;N;N;N;24
1383;926;;Y;Y;N;N;N;N;50
1383;5391;;Y;N;Y;N;N;N;50
1384;5391;;Y;N;Y;N;N;N;18
1384;592;;Y;Y;N;N;N;N;82
1385;5391;;Y;N;Y;N;N;N;13
1385;5769;;Y;Y;N;N;N;N;87
1386;5391;;Y;N;Y;N;N;N;50
1386;1909;;Y;Y;N;N;N;N;50
1387;620;;Y;Y;N;N;N;N;70
1387;5391;;Y;N;Y;N;N;N;30
1388;4908;;Y;Y;N;N;N;N;52
1388;5391;;Y;N;Y;N;N;N;48
1389;5295;;Y;Y;N;N;N;N;71
1389;5391;;Y;N;Y;N;N;N;29
1390;2305;;Y;Y;N;N;N;N;65
1390;5391;;Y;N;Y;N;N;N;35
1391;977;;Y;Y;N;N;N;N;78
1391;5391;;Y;N;Y;N;N;N;22
1392;892;;Y;Y;N;N;N;N;69
1392;5391;;Y;N;Y;N;N;N;31
1393;5391;;Y;N;Y;N;N;N;37
1393;624;;Y;Y;N;N;N;N;63
1394;5391;;Y;N;Y;N;N;N;35
1394;3334;;Y;Y;N;N;N;N;65
1395;877;;Y;Y;N;N;N;N;89
1395;5391;;Y;N;Y;N;N;N;11
1396;5391;;Y;N;Y;N;N;N;15
1396;8022;;Y;Y;N;N;N;N;85
1397;188;;Y;Y;N;N;N;N;83
1397;5391;;Y;N;Y;N;N;N;17
1398;895;;Y;Y;N;N;N;N;88
1398;5391;;Y;N;Y;N;N;N;12
1399;451;;Y;Y;N;N;N;N;67
1399;5391;;Y;N;Y;N;N;N;33
1400;8973;;Y;Y;N;N;N;N;61
1400;5391;;Y;N;Y;N;N;N;39
1401;5391;;Y;N;Y;N;N;N;24
1401;1605;;Y;Y;N;N;N;N;76
1402;364;;Y;Y;N;N;N;N;53
1402;5391;;Y;N;Y;N;N;N;47
1403;468;;Y;Y;N;N;N;N;93
1403;5391;;Y;N;Y;N;N;N;7
1404;5391;;Y;N;Y;N;N;N;12
1404;5867;;Y;Y;N;N;N;N;88
1405;5391;;Y;N;Y;N;N;N;48
1405;6721;;Y;Y;N;N;N;N;52
1406;84;;Y;Y;N;N;N;N;73
1406;5391;;Y;N;Y;N;N;N;27
1407;37;;Y;Y;N;N;N;N;55
1407;5391;;Y;N;Y;N;N;N;45
1408;1060;;Y;Y;N;N;N;N;95
1408;5391;;Y;N;Y;N;N;N;5
1409;1793;;Y;Y;N;N;N;N;55
1409;5391;;Y;N;Y;N;N;N;45
1410;1975;;Y;Y;N;N;N;N;70
1410;5391;;Y;N;Y;N;N;N;30
1411;624;;Y;Y;N;N;N;N;90
1411;5391;;Y;N;Y;N;N;N;10
1412;5391;;Y;N;Y;N;N;N;28
1412;8416;;Y;Y;N;N;N;N;72
1413;156;;Y;Y;N;N;N;N;85
1413;5391;;Y;N;Y;N;N;N;15
1414;3560;;Y;Y;N;N;N;N;88
1414;5391;;Y;N;Y;N;N;N;12
1415;109;;Y;Y;N;N;N;N;84
1415;5391;;Y;N;Y;N;N;N;16
1416;5391;;Y;N;Y;N;N;N;21
1416;7860;;Y;Y;N;N;N;N;79
1417;413;;Y;Y;N;N;N;N;57
1417;5391;;Y;N;Y;N;N;N;43
1418;977;;Y;Y;N;N;N;N;71
1418;5391;;Y;N;Y;N;N;N;29
1419;5317;;Y;Y;N;N;N;N;68
1419;5391;;Y;N;Y;N;N;N;32
1420;200;;Y;Y;N;N;N;N;71
1420;5391;;Y;N;Y;N;N;N;29
1421;5391;;Y;N;Y;N;N;N;37
1421;890;;Y;Y;N;N;N;N;63
1422;1975;;Y;Y;N;N;N;N;56
1422;5391;;Y;N;Y;N;N;N;44
1423;929;;Y;Y;N;N;N;N;52
1423;5391;;Y;N;Y;N;N;N;48
1424;5391;;Y;N;Y;N;N;N;11
1424;591;;Y;Y;N;N;N;N;89
1425;468;;Y;Y;N;N;N;N;50
1425;5391;;Y;N;Y;N;N;N;50
1426;444;;Y;Y;N;N;N;N;80
1426;5391;;Y;N;Y;N;N;N;20
1427;5391;;Y;N;Y;N;N;N;33
1427;9683;;Y;Y;N;N;N;N;67
1428;978;;Y;Y;N;N;N;N;77
1428;5391;;Y;N;Y;N;N;N;23
1429;3596;;Y;Y;N;N;N;N;52
1429;5391;;Y;N;Y;N;N;N;48
1430;1500;;Y;Y;N;N;N;N;80
1430;5391;;Y;N;Y;N;N;N;20
1431;624;;Y;Y;N;N;N;N;65
1431;5391;;Y;N;Y;N;N;N;35
1432;181;;Y;Y;N;N;N;N;70
1432;5391;;Y;N;Y;N;N;N;30
1433;5391;;Y;N;Y;N;N;N;30
1433;7992;;Y;Y;N;N;N;N;70
1434;3641;;Y;Y;N;N;N;N;67
1434;5391;;Y;N;Y;N;N;N;33
1435;5202;;Y;Y;N;N;N;N;25
1435;5391;;Y;N;Y;N;N;N;75
1436;5391;;Y;N;Y;N;N;N;23
1436;596;;Y;Y;N;N;N;N;77
1437;1975;;Y;Y;N;N;N;N;60
1437;5391;;Y;N;Y;N;N;N;40
1439;8461;;Y;Y;N;N;N;N;81
1439;5391;;Y;N;Y;N;N;N;19
1440;5231;;Y;Y;N;N;N;N;67
1440;5391;;Y;N;Y;N;N;N;33
1441;146;;Y;Y;N;N;N;N;86
1441;5391;;Y;N;Y;N;N;N;14
1442;611;;Y;Y;N;N;N;N;55
1442;5391;;Y;N;Y;N;N;N;45
1443;905;;Y;Y;N;N;N;N;73
1443;5391;;Y;N;Y;N;N;N;27
1444;594;;N;Y;N;N;N;N;0
1444;5391;;Y;N;Y;N;N;N;1.00
1445;4848;;Y;Y;N;N;N;N;53
1445;5391;;Y;N;Y;N;N;N;47
1446;2305;;Y;Y;N;N;N;N;67
1446;5391;;Y;N;Y;N;N;N;33
1447;390;;Y;Y;N;N;N;N;50
1447;5391;;Y;N;Y;N;N;N;50
1448;894;;Y;Y;N;N;N;N;79
1448;5391;;Y;N;Y;N;N;N;21
1449;218;;Y;Y;N;N;N;N;60
1449;5391;;Y;N;Y;N;N;N;40
1450;3335;;Y;Y;N;N;N;N;84
1450;5391;;Y;N;Y;N;N;N;16
1451;624;;Y;Y;N;N;N;N;66
1451;5391;;Y;N;Y;N;N;N;34
1452;37;;Y;Y;N;N;N;N;83
1452;5391;;Y;N;Y;N;N;N;17
1453;156;;Y;Y;N;N;N;N;51
1453;5391;;Y;N;Y;N;N;N;49
1454;7952;;Y;Y;N;N;N;N;50
1454;5391;;Y;N;Y;N;N;N;50
1455;5391;;Y;N;Y;N;N;N;50
1455;8531;;Y;Y;N;N;N;N;50
1457;624;;Y;Y;N;N;N;N;55
1457;5391;;Y;N;Y;N;N;N;45
1458;878;;Y;Y;N;N;N;N;57
1458;5391;;Y;N;Y;N;N;N;43
1459;1975;;Y;Y;N;N;N;N;78
1459;5391;;Y;N;Y;N;N;N;22
1460;357;;Y;Y;N;N;N;N;87
1460;5391;;Y;N;Y;N;N;N;13
1461;5391;;Y;N;Y;N;N;N;50
1461;8531;;Y;Y;N;N;N;N;50
1462;910;;Y;Y;N;N;N;N;92
1462;5391;;Y;N;Y;N;N;N;8
1463;620;;Y;Y;N;N;N;N;91
1463;5391;;Y;N;Y;N;N;N;9
1464;5391;;Y;N;Y;N;N;N;49
1464;79;;Y;Y;N;N;N;N;51
1465;592;;Y;Y;N;N;N;N;76
1465;5391;;Y;N;Y;N;N;N;24
1466;4908;;Y;Y;N;N;N;N;80
1466;5391;;Y;N;Y;N;N;N;20
1467;5391;;Y;N;Y;N;N;N;46
1467;2052;;Y;Y;N;N;N;N;54
1468;5391;;Y;N;Y;N;N;N;25
1468;620;;Y;Y;N;N;N;N;75
1469;2069;;Y;Y;N;N;N;N;83
1469;5391;;Y;N;Y;N;N;N;17
1470;888;;Y;Y;N;N;N;N;84
1470;5391;;Y;N;Y;N;N;N;16
1471;1337;;Y;Y;N;N;N;N;94
1471;5391;;Y;N;Y;N;N;N;6
1472;1666;;Y;Y;N;N;N;N;76
1472;5391;;Y;N;Y;N;N;N;24
1473;444;;Y;Y;N;N;N;N;50
1473;5391;;Y;N;Y;N;N;N;50
1474;4810;;Y;Y;N;N;N;N;99
1474;5391;;Y;N;Y;N;N;N;1
1475;1909;;Y;Y;N;N;N;N;63
1475;5391;;Y;N;Y;N;N;N;37
1476;5391;;Y;N;Y;N;N;N;20
1476;271;;Y;Y;N;N;N;N;80
1477;5391;;Y;N;Y;N;N;N;7
1477;6303;;Y;Y;N;N;N;N;93
1478;587;;Y;Y;N;N;N;N;50
1478;5391;;Y;N;Y;N;N;N;50
1479;1383;;Y;Y;N;N;N;N;79
1479;5391;;Y;N;Y;N;N;N;21
1480;1975;;Y;Y;N;N;N;N;80
1480;5391;;Y;N;Y;N;N;N;20
1482;3874;;Y;Y;N;N;N;N;85
1482;5391;;Y;N;Y;N;N;N;15
1483;231;;Y;Y;N;N;N;N;62
1483;5391;;Y;N;Y;N;N;N;38
1484;5366;;Y;Y;N;N;N;N;94
1484;5391;;Y;N;Y;N;N;N;6
1485;5391;;Y;N;Y;N;N;N;20
1485;8599;;Y;Y;N;N;N;N;80
1486;5391;;Y;N;Y;N;N;N;15
1486;272;;Y;Y;N;N;N;N;85
1487;891;;Y;Y;N;N;N;N;73
1487;5391;;Y;N;Y;N;N;N;27
1488;5317;;Y;Y;N;N;N;N;61
1488;5391;;Y;N;Y;N;N;N;39
1489;463;;Y;Y;N;N;N;N;50
1489;5391;;Y;N;Y;N;N;N;50
1490;5317;;Y;Y;N;N;N;N;62
1490;5391;;Y;N;Y;N;N;N;38
1491;7086;;Y;Y;N;N;N;N;70
1491;5391;;Y;N;Y;N;N;N;30
1492;955;;Y;Y;N;N;N;N;57
1492;5391;;Y;N;Y;N;N;N;43
1493;1702;;Y;Y;N;N;N;N;51
1493;5391;;Y;N;Y;N;N;N;49
1494;1972;;Y;Y;N;N;N;N;74
1494;5391;;Y;N;Y;N;N;N;26
1495;611;;Y;Y;N;N;N;N;50
1495;5391;;Y;N;Y;N;N;N;50
1496;2050;;Y;Y;N;N;N;N;76
1496;5391;;Y;N;Y;N;N;N;24
1497;5391;;Y;N;Y;N;N;N;15
1497;8542;;Y;Y;N;N;N;N;85
1498;921;;Y;Y;N;N;N;N;95
1498;5391;;Y;N;Y;N;N;N;5
1499;334;;Y;Y;N;N;N;N;77
1499;5391;;Y;N;Y;N;N;N;23
1501;120;;Y;Y;N;N;N;N;75
1501;5391;;Y;N;Y;N;N;N;25
1502;5388;;Y;Y;N;N;N;N;85
1502;5391;;Y;N;Y;N;N;N;15
1503;4187;;Y;Y;N;N;N;N;80
1503;5391;;Y;N;Y;N;N;N;20
1504;5391;;Y;N;Y;N;N;N;33
1504;1975;;Y;Y;N;N;N;N;67
1505;5317;;Y;Y;N;N;N;N;70
1505;5391;;Y;N;Y;N;N;N;30
1506;1268;;Y;Y;N;N;N;N;65
1506;5391;;Y;N;Y;N;N;N;35
1507;5391;;Y;N;Y;N;N;N;67
1507;8970;;Y;Y;N;N;N;N;33
1508;5391;;Y;N;Y;N;N;N;12
1508;3542;;Y;Y;N;N;N;N;88
1509;463;;Y;Y;N;N;N;N;63
1509;5391;;Y;N;Y;N;N;N;37
1510;528;;Y;Y;N;N;N;N;33
1510;5391;;Y;N;Y;N;N;N;67
1511;5299;;Y;Y;N;N;N;N;50
1511;5391;;Y;N;Y;N;N;N;50
1512;1145;;Y;Y;N;N;N;N;79
1512;5391;;Y;N;Y;N;N;N;21
1513;5391;;Y;N;Y;N;N;N;46
1513;122;;Y;Y;N;N;N;N;54
1514;5391;;Y;N;Y;N;N;N;50
1514;6045;;Y;Y;N;N;N;N;50
1520;327;;Y;Y;N;N;N;N;89
1520;5391;;Y;N;Y;N;N;N;11
1521;5391;;Y;N;Y;N;N;N;34
1521;1353;;Y;Y;N;N;N;N;66
1522;5391;;Y;N;Y;N;N;N;23
1522;4908;;Y;Y;N;N;N;N;77
1523;1220;;Y;Y;N;N;N;N;72
1523;5391;;Y;N;Y;N;N;N;28
1524;605;;Y;Y;N;N;N;N;65
1524;5391;;Y;N;Y;N;N;N;35
1525;183;;Y;Y;N;N;N;N;72
1525;5391;;Y;N;Y;N;N;N;28
1526;660;;Y;Y;N;N;N;N;50
1526;5391;;Y;N;Y;N;N;N;50
1527;188;;Y;Y;N;N;N;N;76
1527;5391;;Y;N;Y;N;N;N;24
1528;5391;;Y;N;Y;N;N;N;45
1528;9506;;Y;Y;N;N;N;N;55
1529;1393;;Y;Y;N;N;N;N;97
1529;5391;;Y;N;Y;N;N;N;3
1530;592;;Y;Y;N;N;N;N;69
1530;5391;;Y;N;Y;N;N;N;31
1531;929;;Y;Y;N;N;N;N;81
1531;5391;;Y;N;Y;N;N;N;19
1532;5391;;Y;N;Y;N;N;N;27
1532;8416;;Y;Y;N;N;N;N;73
1533;5391;;Y;N;Y;N;N;N;12
1533;5425;;Y;Y;N;N;N;N;88
1534;874;;Y;Y;N;N;N;N;71
1534;5391;;Y;N;Y;N;N;N;29
1536;158;;Y;Y;N;N;N;N;74
1536;5391;;Y;N;Y;N;N;N;26
1537;2305;;Y;Y;N;N;N;N;51
1537;5391;;Y;N;Y;N;N;N;49
1538;919;;Y;Y;N;N;N;N;78
1538;5391;;Y;N;Y;N;N;N;22
1539;4856;;Y;Y;N;N;N;N;50
1539;5391;;Y;N;Y;N;N;N;50
1540;4908;;Y;Y;N;N;N;N;50
1540;5391;;Y;N;Y;N;N;N;50
1541;955;;Y;Y;N;N;N;N;41
1541;5391;;Y;N;Y;N;N;N;59
1542;947;;Y;Y;N;N;N;N;33
1542;5391;;Y;N;Y;N;N;N;67
1543;4845;;Y;Y;N;N;N;N;33
1543;5391;;Y;N;Y;N;N;N;67
1544;5391;;Y;N;Y;N;N;N;66
1544;183;;Y;Y;N;N;N;N;34
1545;3932;;Y;Y;N;N;N;N;61
1545;5391;;Y;N;Y;N;N;N;39
1546;5391;;Y;N;Y;N;N;N;25
1546;1912;;Y;Y;N;N;N;N;75
1547;921;;Y;Y;N;N;N;N;42
1547;5391;;Y;N;Y;N;N;N;58
1548;5391;;Y;N;Y;N;N;N;46
1548;5431;;Y;Y;N;N;N;N;54
1549;5391;;Y;N;Y;N;N;N;75
1549;5415;;Y;Y;N;N;N;N;25
1550;5812;;Y;Y;N;N;N;N;89
1550;5391;;Y;N;Y;N;N;N;11
1551;273;;N;Y;N;N;N;N;0
1551;5391;;Y;N;Y;N;N;N;1.00
1552;5391;;Y;N;Y;N;N;N;14
1552;6721;;Y;Y;N;N;N;N;86
1553;5391;;Y;N;Y;N;N;N;61
1553;5709;;Y;Y;N;N;N;N;39
1556;5391;;Y;N;Y;N;N;N;55
1556;908;;Y;Y;N;N;N;N;45
1557;181;;Y;Y;N;N;N;N;78
1557;5391;;Y;N;Y;N;N;N;22
1558;1822;;Y;Y;N;N;N;N;71
1558;5391;;Y;N;Y;N;N;N;29
1559;4696;;Y;Y;N;N;N;N;82
1559;5391;;Y;N;Y;N;N;N;18
1560;910;;Y;Y;N;N;N;N;64
1560;5391;;Y;N;Y;N;N;N;36
1562;671;;Y;Y;N;N;N;N;79
1562;5391;;Y;N;Y;N;N;N;21
1564;5039;;Y;Y;N;N;N;N;50
1564;5391;;Y;N;Y;N;N;N;50
1565;270;;Y;Y;N;N;N;N;78
1565;5391;;Y;N;Y;N;N;N;22
1566;910;;Y;Y;N;N;N;N;76
1566;5391;;Y;N;Y;N;N;N;24
1567;7176;;N;Y;N;N;N;N;0
1567;5391;;Y;N;Y;N;N;N;1.00
1568;3667;;Y;Y;N;N;N;N;52
1568;5391;;Y;N;Y;N;N;N;48
1569;888;;Y;Y;N;N;N;N;64
1569;5391;;Y;N;Y;N;N;N;36
1570;1708;;Y;Y;N;N;N;N;50
1570;5391;;Y;N;Y;N;N;N;50
1571;87;;Y;Y;N;N;N;N;50
1571;5391;;Y;N;Y;N;N;N;50
1572;5391;;Y;N;Y;N;N;N;6
1572;8059;;Y;Y;N;N;N;N;94
1573;1975;;Y;Y;N;N;N;N;52
1573;5391;;Y;N;Y;N;N;N;48
1574;64;;Y;Y;N;N;N;N;69
1574;5391;;Y;N;Y;N;N;N;31
1575;5391;;Y;N;Y;N;N;N;33
1575;7100;;Y;Y;N;N;N;N;67
1576;1659;;Y;Y;N;N;N;N;55
1576;5391;;Y;N;Y;N;N;N;45
1577;3957;;Y;Y;N;N;N;N;63
1577;5391;;Y;N;Y;N;N;N;37
1578;148;;Y;Y;N;N;N;N;79
1578;5391;;Y;N;Y;N;N;N;21
1579;893;;Y;Y;N;N;N;N;68
1579;5391;;Y;N;Y;N;N;N;32
1580;5391;;Y;N;Y;N;N;N;38
1580;5566;;Y;Y;N;N;N;N;62
1581;252;;Y;Y;N;N;N;N;77
1581;5391;;Y;N;Y;N;N;N;23
1582;4908;;Y;Y;N;N;N;N;74
1582;5391;;Y;N;Y;N;N;N;26
1583;5867;;Y;Y;N;N;N;N;82
1583;5391;;Y;N;Y;N;N;N;18
1584;5372;;Y;Y;N;N;N;N;74
1584;5391;;Y;N;Y;N;N;N;26
1585;5391;;Y;N;Y;N;N;N;39
1585;274;;Y;Y;N;N;N;N;61
1586;1820;;Y;Y;N;N;N;N;70
1586;5391;;Y;N;Y;N;N;N;30
1587;1476;;Y;Y;N;N;N;N;73
1587;5391;;Y;N;Y;N;N;N;27
1588;899;;Y;Y;N;N;N;N;54
1588;5391;;Y;N;Y;N;N;N;46
1589;263;;Y;Y;N;N;N;N;87
1589;5391;;Y;N;Y;N;N;N;13
1591;1243;;Y;Y;N;N;N;N;85
1591;5391;;Y;N;Y;N;N;N;15
1592;932;;Y;Y;N;N;N;N;59
1592;5391;;Y;N;Y;N;N;N;41
1593;5317;;Y;Y;N;N;N;N;75
1593;5391;;Y;N;Y;N;N;N;25
1594;3906;;Y;Y;N;N;N;N;50
1594;5391;;Y;N;Y;N;N;N;50
1595;5391;;Y;N;Y;N;N;N;22
1595;3957;;Y;Y;N;N;N;N;78
1596;611;;Y;Y;N;N;N;N;67
1596;5391;;Y;N;Y;N;N;N;33
1597;592;;Y;Y;N;N;N;N;93
1597;5391;;Y;N;Y;N;N;N;7
1598;5391;;Y;N;Y;N;N;N;37
1598;904;;Y;Y;N;N;N;N;63
1599;5391;;Y;N;Y;N;N;N;48
1599;9405;;Y;Y;N;N;N;N;52
1600;186;;Y;Y;N;N;N;N;59
1600;5391;;Y;N;Y;N;N;N;41
1601;4908;;Y;Y;N;N;N;N;74
1601;5391;;Y;N;Y;N;N;N;26
1602;2052;;Y;Y;N;N;N;N;50
1602;5391;;Y;N;Y;N;N;N;50
1605;5391;;Y;N;Y;N;N;N;35
1605;8542;;Y;Y;N;N;N;N;65
1608;955;;Y;Y;N;N;N;N;79
1608;5391;;Y;N;Y;N;N;N;21
1610;5391;;Y;N;Y;N;N;N;29
1610;898;;Y;Y;N;N;N;N;71
1611;3958;;Y;Y;N;N;N;N;53
1611;5391;;Y;N;Y;N;N;N;47
1612;7882;;Y;Y;N;N;N;N;60
1612;5391;;Y;N;Y;N;N;N;40
1613;252;;Y;Y;N;N;N;N;50
1613;5391;;Y;N;Y;N;N;N;50
1614;1972;;Y;Y;N;N;N;N;72
1614;5391;;Y;N;Y;N;N;N;28
1616;3695;;Y;Y;N;N;N;N;61
1616;5391;;Y;N;Y;N;N;N;39
1618;5111;;Y;Y;N;N;N;N;50
1618;5391;;Y;N;Y;N;N;N;50
1619;4955;;Y;Y;N;N;N;N;91
1619;5391;;Y;N;Y;N;N;N;9
1620;5111;;Y;Y;N;N;N;N;50
1620;5391;;Y;N;Y;N;N;N;50
1621;5111;;Y;Y;N;N;N;N;40
1621;5391;;Y;N;Y;N;N;N;60
1622;5391;;Y;N;Y;N;N;N;50
1622;5690;;Y;Y;N;N;N;N;50
1623;1918;;Y;Y;N;N;N;N;71
1623;5391;;Y;N;Y;N;N;N;29
1624;2051;;Y;Y;N;N;N;N;52
1624;5391;;Y;N;Y;N;N;N;48
1625;4846;;Y;Y;N;N;N;N;57
1625;5391;;Y;N;Y;N;N;N;43
1626;1909;;Y;Y;N;N;N;N;66
1626;5391;;Y;N;Y;N;N;N;34
1628;252;;Y;Y;N;N;N;N;74
1628;5391;;Y;N;Y;N;N;N;26
1629;392;;Y;Y;N;N;N;N;75
1629;5391;;Y;N;Y;N;N;N;25
1630;290;;Y;Y;N;N;N;N;89
1630;5391;;Y;N;Y;N;N;N;11
1631;5391;;Y;N;Y;N;N;N;38
1631;5808;;Y;Y;N;N;N;N;62
1632;5391;;Y;N;Y;N;N;N;37
1632;192;;Y;Y;N;N;N;N;63
1633;5391;;Y;N;Y;N;N;N;36
1633;591;;Y;Y;N;N;N;N;64
1634;1654;;Y;Y;N;N;N;N;52
1634;5391;;Y;N;Y;N;N;N;48
1635;5391;;Y;N;Y;N;N;N;31
1635;6572;;Y;Y;N;N;N;N;69
1636;5391;;Y;N;Y;N;N;N;50
1636;8531;;Y;Y;N;N;N;N;50
1637;4848;;Y;Y;N;N;N;N;58
1637;5391;;Y;N;Y;N;N;N;42
1639;5391;;Y;N;Y;N;N;N;13
1639;109;;Y;Y;N;N;N;N;87
1640;1064;;Y;Y;N;N;N;N;50
1640;5391;;Y;N;Y;N;N;N;50
1641;5391;;Y;N;Y;N;N;N;37
1641;5566;;Y;Y;N;N;N;N;63
1642;5391;;Y;N;Y;N;N;N;29
1642;9598;;Y;Y;N;N;N;N;71
1643;582;;Y;Y;N;N;N;N;78
1643;5391;;Y;N;Y;N;N;N;22
1644;148;;Y;Y;N;N;N;N;62
1644;5391;;Y;N;Y;N;N;N;38
1645;5391;;Y;N;Y;N;N;N;19
1645;8418;;Y;Y;N;N;N;N;81
1646;491;;Y;Y;N;N;N;N;53
1646;5391;;Y;N;Y;N;N;N;47
1647;624;;Y;Y;N;N;N;N;79
1647;5391;;Y;N;Y;N;N;N;21
1648;5391;;Y;N;Y;N;N;N;50
1648;919;;Y;Y;N;N;N;N;50
1649;3442;;Y;Y;N;N;N;N;59
1649;5391;;Y;N;Y;N;N;N;41
1650;5155;;Y;Y;N;N;N;N;80
1650;5391;;Y;N;Y;N;N;N;20
1651;5391;;Y;N;Y;N;N;N;48
1651;3932;;Y;Y;N;N;N;N;52
1652;183;;Y;Y;N;N;N;N;50
1652;5391;;Y;N;Y;N;N;N;50
1653;37;;Y;Y;N;N;N;N;50
1653;5391;;Y;N;Y;N;N;N;50
1654;8531;;Y;Y;N;N;N;N;50
1654;5391;;Y;N;Y;N;N;N;50
1655;1064;;Y;Y;N;N;N;N;71
1655;5391;;Y;N;Y;N;N;N;29
1656;146;;Y;Y;N;N;N;N;71
1656;5391;;Y;N;Y;N;N;N;29
1657;5391;;Y;N;Y;N;N;N;35
1657;5840;;Y;Y;N;N;N;N;65
1658;3390;;Y;Y;N;N;N;N;65
1658;5391;;Y;N;Y;N;N;N;35
1659;1918;;Y;Y;N;N;N;N;75
1659;5391;;Y;N;Y;N;N;N;25
1660;5391;;Y;N;Y;N;N;N;37
1660;103;;Y;Y;N;N;N;N;63
1661;3415;;Y;Y;N;N;N;N;51
1661;5391;;Y;N;Y;N;N;N;49
1662;1865;;Y;Y;N;N;N;N;66
1662;5391;;Y;N;Y;N;N;N;34
1663;3415;;Y;Y;N;N;N;N;57
1663;5391;;Y;N;Y;N;N;N;43
1664;903;;Y;Y;N;N;N;N;66
1664;5391;;Y;N;Y;N;N;N;34
1665;274;;Y;Y;N;N;N;N;71
1665;5391;;Y;N;Y;N;N;N;29
1666;1702;;Y;Y;N;N;N;N;57
1666;5391;;Y;N;Y;N;N;N;43
1668;79;;Y;Y;N;N;N;N;50
1668;5391;;Y;N;Y;N;N;N;50
1669;5391;;Y;N;Y;N;N;N;67
1669;611;;Y;Y;N;N;N;N;33
1670;899;;Y;Y;N;N;N;N;65
1670;5391;;Y;N;Y;N;N;N;35
1671;3913;;Y;Y;N;N;N;N;79
1671;5391;;Y;N;Y;N;N;N;21
1672;5391;;Y;N;Y;N;N;N;43
1672;8424;;Y;Y;N;N;N;N;57
1673;624;;Y;Y;N;N;N;N;56
1673;5391;;Y;N;Y;N;N;N;44
1674;400;;Y;Y;N;N;N;N;90
1674;5391;;Y;N;Y;N;N;N;10
1676;5391;;Y;N;Y;N;N;N;44
1676;888;;Y;Y;N;N;N;N;56
1677;888;;Y;Y;N;N;N;N;64
1677;5391;;Y;N;Y;N;N;N;36
1678;5391;;Y;N;Y;N;N;N;37
1678;8663;;Y;Y;N;N;N;N;63
1679;620;;Y;Y;N;N;N;N;37
1679;5391;;Y;N;Y;N;N;N;63
1680;4843;;Y;Y;N;N;N;N;33
1680;5391;;Y;N;Y;N;N;N;67
1681;1199;;Y;Y;N;N;N;N;74
1681;5391;;Y;N;Y;N;N;N;26
1682;4848;;Y;Y;N;N;N;N;69
1682;5391;;Y;N;Y;N;N;N;31
1683;611;;Y;Y;N;N;N;N;60
1683;5391;;Y;N;Y;N;N;N;40
1684;158;;Y;Y;N;N;N;N;58
1684;5391;;Y;N;Y;N;N;N;42
1685;5391;;Y;N;Y;N;N;N;49
1685;616;;Y;Y;N;N;N;N;51
1686;5391;;Y;N;Y;N;N;N;32
1686;356;;Y;Y;N;N;N;N;68
1687;123;;Y;Y;N;N;N;N;73
1687;5391;;Y;N;Y;N;N;N;27
1688;5391;;Y;N;Y;N;N;N;39
1688;5566;;Y;Y;N;N;N;N;61
1689;3894;;Y;Y;N;N;N;N;84
1689;5391;;Y;N;Y;N;N;N;16
1690;5391;;Y;N;Y;N;N;N;31
1690;5560;;Y;Y;N;N;N;N;69
1691;1909;;Y;Y;N;N;N;N;67
1691;5391;;Y;N;Y;N;N;N;33
1692;122;;Y;Y;N;N;N;N;84
1692;5391;;Y;N;Y;N;N;N;16
1693;4908;;Y;Y;N;N;N;N;66
1693;5391;;Y;N;Y;N;N;N;34
1694;449;;Y;Y;N;N;N;N;70
1694;5391;;Y;N;Y;N;N;N;30
1695;5377;;Y;Y;N;N;N;N;71
1695;5391;;Y;N;Y;N;N;N;29
1696;211;;Y;Y;N;N;N;N;63
1696;5391;;Y;N;Y;N;N;N;37
1697;5391;;Y;N;Y;N;N;N;61
1697;8912;;Y;Y;N;N;N;N;39
1698;3759;;Y;Y;N;N;N;N;79
1698;5391;;Y;N;Y;N;N;N;21
1700;5391;;Y;N;Y;N;N;N;35
1700;4844;;Y;Y;N;N;N;N;65
1701;7009;;Y;Y;N;N;N;N;82
1701;5391;;Y;N;Y;N;N;N;18
1702;955;;Y;Y;N;N;N;N;74
1702;5391;;Y;N;Y;N;N;N;26
1703;605;;Y;Y;N;N;N;N;71
1703;5391;;Y;N;Y;N;N;N;29
1704;5391;;Y;N;Y;N;N;N;13
1704;7386;;Y;Y;N;N;N;N;87
1705;1675;;Y;Y;N;N;N;N;79
1705;5391;;Y;N;Y;N;N;N;21
1706;8531;;Y;Y;N;N;N;N;50
1706;5391;;Y;N;Y;N;N;N;50
1707;1268;;Y;Y;N;N;N;N;64
1707;5391;;Y;N;Y;N;N;N;36
1708;5391;;Y;N;Y;N;N;N;50
1708;6578;;Y;Y;N;N;N;N;50
1709;3932;;Y;Y;N;N;N;N;66
1709;5391;;Y;N;Y;N;N;N;34
1710;5391;;Y;N;Y;N;N;N;22
1710;7116;;Y;Y;N;N;N;N;78
1711;97;;Y;Y;N;N;N;N;82
1711;5391;;Y;N;Y;N;N;N;18
1712;3695;;Y;Y;N;N;N;N;50
1712;5391;;Y;N;Y;N;N;N;50
1713;621;;Y;Y;N;N;N;N;76
1713;5391;;Y;N;Y;N;N;N;24
1714;977;;Y;Y;N;N;N;N;50
1714;5391;;Y;N;Y;N;N;N;50
