organizacion_id;tipo_institucion_id;nivel;estado_organizacion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion
6255;73;3;3;00587;04937;06255;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO DE QUIMICA DEL SUR;;;
6351;75;2;3;00498;06351;;;;;UNIVERSIDAD NACIONAL DE SAN JUAN;INSTITUTO DE CIENCIAS ASTRONOMICAS, DE LA TIERRA Y DEL ESPACIO;;;;
6351;73;3;3;00587;09822;06351;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SAN JUAN;INSTITUTO DE CIENCIAS ASTRONOMICAS, DE LA TIERRA Y DEL ESPACIO;;;
6593;75;3;3;00339;00369;06593;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE HUMANIDADES Y CS.DE LA EDUCACION;INSTITUTO DE INVESTIGACIONES EN HUMANIDADES Y CIENCIAS SOCIALES;;;
6593;73;3;3;00587;04912;06593;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES EN HUMANIDADES Y CIENCIAS SOCIALES;;;
6721;75;3;3;00101;00122;06721;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE FISICA DE BUENOS AIRES;;;
6721;73;3;3;00587;08207;06721;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE FISICA DE BUENOS AIRES;;;
7076;75;3;3;00297;00299;07076;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS AGRARIAS;INSTITUTO DE BIOLOGIA AGRICOLA DE MENDOZA;;;
7076;73;3;3;00587;05368;07076;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO DE BIOLOGIA AGRICOLA DE MENDOZA;;;
7080;75;4;3;00488;00491;01252;07080;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.NATURALES;MUSEO DE CS.NATURALES;INSTITUTO DE BIO Y GEOCIENCIAS DEL NOA;;
7080;73;3;3;00587;07844;07080;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE BIO Y GEOCIENCIAS DEL NOA;;;
7084;73;4;6;00587;04911;00918;07084;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;GRUPO VINCULADO AL INSIBIO-INSTITUTO D/PATOLOGIA EXP.;;
7084;75;3;6;00550;00918;07084;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;GRUPO VINCULADO AL INSIBIO-INSTITUTO D/PATOLOGIA EXP.;;;
7164;75;4;6;00101;00103;01705;07164;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE AGRONOMIA;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO VINCULADO  CENTRO DE ESTUDIOS TRANSDISCIPLINARIOS DEL AGUA-CETA- INBA;;
7164;73;4;6;00587;08209;01705;07164;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES EN BIOCIENCIAS AGRICOLAS Y AMBIENTALES;GRUPO VINCULADO  CENTRO DE ESTUDIOS TRANSDISCIPLINARIOS DEL AGUA-CETA- INBA;;
7176;79;2;3;03511;07176;;;;;INSTITUT MAX PLANCK FUER GESELLSCHAFT;INSTITUTO DE INVESTIGACION EN BIOMEDICINA DE BUENOS AIRES - INSTITUTO PARTNER DE LA SOCIEDAD MAX PLANCK;;;;
7176;73;3;3;00587;08209;07176;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACION EN BIOMEDICINA DE BUENOS AIRES - INSTITUTO PARTNER DE LA SOCIEDAD MAX PLANCK;;;
7205;73;2;3;00022;07205;;;;;COMISION NACIONAL DE ENERGIA ATOMICA;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;;;;
7205;75;2;3;01715;07205;;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;;;;
7205;73;3;3;00587;08209;07205;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;;;
7369;73;4;6;00587;16482;04909;07369;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - PATAGONIA CONFLUENCIA;INSTITUTO  DE INVESTIGACION Y DESARROLLO  EN INGENIERIA DE PROCESOS, BIOTECNOLOGIA Y ENERGIAS ALTERNATIVAS;IDEPA - SUBSEDE SAN ANTONIO OESTE;;
7369;75;3;6;00231;04909;07369;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;INSTITUTO  DE INVESTIGACION Y DESARROLLO  EN INGENIERIA DE PROCESOS, BIOTECNOLOGIA Y ENERGIAS ALTERNATIVAS;IDEPA - SUBSEDE SAN ANTONIO OESTE;;;
7838;73;4;6;00587;07844;07080;07838;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE BIO Y GEOCIENCIAS DEL NOA;GRUPO VINCULADO - IBIGEO;;
7841;75;3;3;00527;00538;07841;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE FISICA;INSTITUTO DE FISICA DEL SUR;;;
7841;73;3;3;00587;04937;07841;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO DE FISICA DEL SUR;;;
7845;75;2;3;00550;07845;;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO DE INVESTIGACIONES SOBRE EL LENGUAJE Y LA CULTURA;;;;
7845;73;3;3;00587;04911;07845;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO DE INVESTIGACIONES SOBRE EL LENGUAJE Y LA CULTURA;;;
7846;75;3;3;00101;00122;07846;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;"INSTITUTO DE ESTUDIOS ANDINOS ""DON PABLO GROEBER""";;;
7846;73;3;3;00587;08207;07846;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;"INSTITUTO DE ESTUDIOS ANDINOS ""DON PABLO GROEBER""";;;
7847;73;2;3;00636;07847;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;EDUCACION EN CIENCIAS CON TECNOLOGIAS;;;;
7847;75;3;3;00221;00226;07847;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;EDUCACION EN CIENCIAS CON TECNOLOGIAS;;;
7859;73;4;6;00587;04937;00921;07859;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;PLANTA PILOTO DE INGENIERIA QUIMICA;GRUPO VINCULADO AL PLAPIQUI - INVESTIGACION Y DESARROLLO EN TECNOLOGIA QUIMICA;;
7859;75;3;6;00527;00921;07859;;;;UNIVERSIDAD NACIONAL DEL SUR;PLANTA PILOTO DE INGENIERIA QUIMICA;GRUPO VINCULADO AL PLAPIQUI - INVESTIGACION Y DESARROLLO EN TECNOLOGIA QUIMICA;;;
7860;75;3;3;00101;00122;07860;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;"INSTITUTO DE INVESTIGACIONES  MATEMATICAS ""LUIS A. SANTALO""";;;
7860;73;3;3;00587;08207;07860;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;"INSTITUTO DE INVESTIGACIONES  MATEMATICAS ""LUIS A. SANTALO""";;;
7861;75;3;3;00527;00544;07861;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE ECONOMIA;INSTITUTO  DE INVESTIGACIONES ECONOMICAS Y SOCIALES DEL SUR;;;
7861;73;3;3;00587;04937;07861;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO  DE INVESTIGACIONES ECONOMICAS Y SOCIALES DEL SUR;;;
7894;73;4;3;00587;08209;07205;07894;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;ITEDAM - SUBSEDE DEL INSTITUTO  DE TEC. EN DETECCION Y ASTROPARTICULAS MENDOZA;;
7894;73;3;3;00022;07205;07894;;;;COMISION NACIONAL DE ENERGIA ATOMICA;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;ITEDAM - SUBSEDE DEL INSTITUTO  DE TEC. EN DETECCION Y ASTROPARTICULAS MENDOZA;;;
7894;75;3;3;01715;07205;07894;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;INSTITUTO DE TECNOLOGIA EN DETECCION Y ASTROPARTICULAS;ITEDAM - SUBSEDE DEL INSTITUTO  DE TEC. EN DETECCION Y ASTROPARTICULAS MENDOZA;;;
7910;73;4;3;00587;04911;01722;07910;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE CORRELACION GEOLOGICA;GRUPO VINCULADO AL INSUGEO - CENTRO.DE ESTUDIOS GEOLOGICOS ANDINOS;;
7910;75;6;3;00550;00572;00574;05040;01722;07910;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE CS.NATURALES E INSTITUTO MIGUEL LILLO;DEPARTAMENTO DE GEOLOGIA;CATEDRA GEOLOGIA ESTRUCTURAL;INSTITUTO SUPERIOR DE CORRELACION GEOLOGICA;GRUPO VINCULADO AL INSUGEO - CENTRO.DE ESTUDIOS GEOLOGICOS ANDINOS
7910;75;6;3;00550;00572;00574;05040;01722;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE CS.NATURALES E INSTITUTO MIGUEL LILLO;DEPARTAMENTO DE GEOLOGIA;CATEDRA GEOLOGIA ESTRUCTURAL;INSTITUTO SUPERIOR DE CORRELACION GEOLOGICA;
7999;73;2;3;00587;07999;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;UNIDAD DE APOYO A INVESTIGACIONES HIDROGRAFICAS Y OCEANOGRAFICAS;;;;
7999;74;2;3;00002;07999;;;;;MINISTERIO DE DEFENSA;UNIDAD DE APOYO A INVESTIGACIONES HIDROGRAFICAS Y OCEANOGRAFICAS;;;;
8021;75;4;3;00101;00117;04888;08021;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE INGENIERIA;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";GRUPO  VINCULADO  AL INTECIN - GRUPO INTERDISCIPLINARIO EN MATERIALES;;
8021;73;4;3;00587;08208;04888;08021;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;"INSTITUTO DE TECNOLOGIAS Y CIENCIAS DE LA INGENIERIA ""HILARIO FERNANDEZ LONG""";GRUPO  VINCULADO  AL INTECIN - GRUPO INTERDISCIPLINARIO EN MATERIALES;;
8022;75;3;3;00398;00413;08022;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;;;
8022;73;3;3;00587;06291;08022;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;;;
8054;75;4;3;00398;00413;08022;08054;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS - SUBSEDE INIDEP;;
8054;73;4;3;00587;06291;08022;08054;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS - SUBSEDE INIDEP;;
8090;73;2;3;00636;08090;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE INVESTIGACION EN OSTEOSPATIAS Y METABOLISMO MINERAL;;;;
8090;75;4;3;00339;00352;00356;08090;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;DEPARTAMENTO DE CS.BIOLOGICAS;LABORATORIO DE INVESTIGACION EN OSTEOSPATIAS Y METABOLISMO MINERAL;;
8164;73;2;3;00636;08164;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACION Y DOCENCIA EN DERECHOS HUMANOS DOCTORA ALICIA MOREAU;;;;
8164;75;4;3;00398;03980;05821;08164;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE DERECHO;INSTITUTO DE INVEST.CARLOS SANTIAGO NINO;CENTRO DE INVESTIGACION Y DOCENCIA EN DERECHOS HUMANOS DOCTORA ALICIA MOREAU;;
8321;73;4;6;00587;07844;00916;08321;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE INVESTIGACIONES EN ENERGIA NO CONVENCIONAL;GRUPO VINCULADO AL INENCO - INSTITUTO  DE INV. Y POLITICAS DEL AMBIENTE CONSTITUIDO;;
8332;75;4;6;00398;00413;08022;08332;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;SUBSEDE INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO;;
8332;73;4;6;00587;06291;08022;08332;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS;SUBSEDE INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO;;
8335;75;3;3;00247;00270;08335;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;INSTITUTO  DE CIENCIA Y TECNOLOGIA DE ALIMENTOS CORDOBA;;;
8335;73;3;3;00587;04913;08335;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO  DE CIENCIA Y TECNOLOGIA DE ALIMENTOS CORDOBA;;;
8337;73;4;3;00587;05368;05371;08337;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MENDOZA;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;MUSEO DE HISTORIA NATURAL DE SAN RAFAEL - IANIGLA;;
8337;75;3;3;00297;05371;08337;;;;UNIVERSIDAD NACIONAL DE CUYO;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;MUSEO DE HISTORIA NATURAL DE SAN RAFAEL - IANIGLA;;;
8337;74;3;3;00013;05371;08337;;;;GOBIERNO DE LA PROVINCIA DE MENDOZA;INSTITUTO  ARGENTINO DE NIVOLOGIA, GLACIOLOGIA Y CIENCIAS AMBIENTALES;MUSEO DE HISTORIA NATURAL DE SAN RAFAEL - IANIGLA;;;
8338;75;2;3;00247;08338;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;INSTITUTO DE HUMANIDADES;;;;
8338;73;3;3;00587;04913;08338;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE HUMANIDADES;;;
8339;75;3;3;00247;00252;08339;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;INSTITUTO DE DIVERSIDAD Y ECOLOGIA ANIMAL;;;
8339;73;3;3;00587;04913;08339;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE DIVERSIDAD Y ECOLOGIA ANIMAL;;;
8353;75;2;3;00247;08353;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;INSTITUTO DE INVESTIGACIONES EN CIENCIAS DE LA SALUD;;;;
8353;73;3;3;00587;04913;08353;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE INVESTIGACIONES EN CIENCIAS DE LA SALUD;;;
8379;75;3;3;00247;00252;08379;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;INSTITUTO DE INVESTIGACIONES BIOLOGICAS Y TECNOLOGICAS;;;
8379;73;3;3;00587;04913;08379;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE INVESTIGACIONES BIOLOGICAS Y TECNOLOGICAS;;;
8380;75;3;3;00247;00270;08380;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;UNIDAD DE INVESTIGACION Y DESARROLLO EN TECNOLOGIA FARMACEUTICA;;;
8380;73;3;3;00587;04913;08380;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;UNIDAD DE INVESTIGACION Y DESARROLLO EN TECNOLOGIA FARMACEUTICA;;;
8381;73;3;3;00587;08207;08381;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE GEOCIENCIAS BASICAS, APLICADAS Y AMBIENTALES DE BUENOS AIRES;;;
8381;75;3;3;00101;00122;08381;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE GEOCIENCIAS BASICAS, APLICADAS Y AMBIENTALES DE BUENOS AIRES;;;
8382;73;3;3;00587;08207;08382;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE QUIMICA BIOLOGICA DE LA FACULTAD DE CIENCIAS EXACTAS Y NATURALES;;;
8382;75;3;3;00101;00122;08382;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE QUIMICA BIOLOGICA DE LA FACULTAD DE CIENCIAS EXACTAS Y NATURALES;;;
8383;75;2;3;06003;08383;;;;;UNIVERSIDAD NACIONAL DE RIO NEGRO;INSTITUTO  DE INVESTIGACIONES EN DIVERSIDAD CULTURAL Y PROCESOS DE CAMBIO;;;;
8383;73;3;3;00587;06288;08383;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - PATAGONIA NORTE;INSTITUTO  DE INVESTIGACIONES EN DIVERSIDAD CULTURAL Y PROCESOS DE CAMBIO;;;
8418;75;2;3;00221;08418;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE INVESTIGACION VETERINARIA DE TANDIL;;;;
8418;73;3;3;00587;09136;08418;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - TANDIL;CENTRO DE INVESTIGACION VETERINARIA DE TANDIL;;;
8419;75;3;3;00247;00283;08419;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE FILOSOFIA Y HUMANIDADES;INSTITUTO DE ANTROPOLOGIA DE CORDOBA;;;
8419;73;3;3;00587;04913;08419;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE ANTROPOLOGIA DE CORDOBA;;;
8420;75;2;3;00221;08420;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO SUPERIOR DE INGENIERIA DEL SOFTWARE;;;;
8420;73;3;3;00587;09136;08420;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - TANDIL;INSTITUTO SUPERIOR DE INGENIERIA DEL SOFTWARE;;;
8421;73;2;3;00587;08421;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;UNIDAD DE INVESTIGACION Y DESARROLLO ESTRATEGICO PARA LA DEFENSA;;;;
8421;74;2;3;00002;08421;;;;;MINISTERIO DE DEFENSA;UNIDAD DE INVESTIGACION Y DESARROLLO ESTRATEGICO PARA LA DEFENSA;;;;
8422;73;3;3;00587;08208;08422;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE BIOQUIMICA Y MEDICINA MOLECULAR PROFESOR ALBERTO BOVERIS;;;
8422;75;3;3;00101;00162;08422;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;INSTITUTO DE BIOQUIMICA Y MEDICINA MOLECULAR PROFESOR ALBERTO BOVERIS;;;
8423;73;3;3;00587;08208;08423;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INVESTIGACIONES EN MICROBIOLOGIA Y PARASITOLOGIA MEDICA;;;
8423;75;3;3;00101;00192;08423;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;INSTITUTO DE INVESTIGACIONES EN MICROBIOLOGIA Y PARASITOLOGIA MEDICA;;;
8424;75;4;3;00101;00162;01888;08424;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE MICROBIOLOGIA,INMUNOLOGIA Y BIOTECNOLOG.;INSTITUTO DE INMUNOLOGIA, GENETICA Y METABOLISMO;;
8424;73;3;3;00587;08208;08424;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INMUNOLOGIA, GENETICA Y METABOLISMO;;;
8425;75;2;3;00221;08425;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;INVESTIGACIONES ARQUEOLOGICAS Y PALEONTOLOGICAS DEL CUATERNARIO PAMPEANO;;;;
8425;73;3;3;00587;09136;08425;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - TANDIL;INVESTIGACIONES ARQUEOLOGICAS Y PALEONTOLOGICAS DEL CUATERNARIO PAMPEANO;;;
8461;73;3;3;00587;08208;08461;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INVESTIGACIONES BIOMEDICAS;;;
8461;75;3;3;00101;00192;08461;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;INSTITUTO DE INVESTIGACIONES BIOMEDICAS;;;
8487;76;2;3;00671;08487;;;;;UNIVERSIDAD CATOLICA DE CORDOBA;CENTRO DE INVESTIGACION Y DESARROLLO EN INMUNOLOGIA Y ENFERMEDADES INFECCIOSAS;;;;
8487;73;3;3;00587;04913;08487;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACION Y DESARROLLO EN INMUNOLOGIA Y ENFERMEDADES INFECCIOSAS;;;
8488;73;3;3;00587;08207;08488;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE ECOLOGIA, GENETICA  Y EVOLUCION DE BUENOS AIRES;;;
8488;75;3;3;00101;00122;08488;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE ECOLOGIA, GENETICA  Y EVOLUCION DE BUENOS AIRES;;;
